1997;Kita Regenbogen;Kindertagesstätte;Regenbogen gemeinnützige UG (haftungsbeschränkt);Buschkrugallee 31 /31A;12359 Berlin (Neukölln);52.46146;13.44618;03055234041;Kitaregenbogen@yahoo.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
1998;Kita Regenbogeninsel;Kindertagesstätte;Kinder- und Jugend gGmbH der Volkssolidarität Berlin;Glambecker Ring 50 -52;12679 Berlin (Marzahn-Hellersdorf);52.55387;13.58018;0309328119;kita-regenbogeninsel-marzahn@volkssolidaritaet.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
1999;Kita Regenbogenland;Kindertagesstätte;Jugend- und Sozialwerk gGmbH;Kaulbachstr. 59 61;12247 Berlin (Steglitz-Zehlendorf);52.43839;13.33938;0307688 2711;kaulbachstrasse-bln@jus-or.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2000;Kita Regenbogenland/Ev.Kirchengem. Charlbg-Nord;Kindertagesstätte;Ev. Kirchengemeinde Charlottenburg-Nord;Toeplerstr. 5;13627 Berlin (Charlottenburg-Wilmersdorf);52.5379091;13.2848566;030381 19 78;kita-regenbogenland@charlottenburg-nord.de;;6.5;17.0;10.5;06:30-17:00;12;deutsch
2001;Kita Reggio-Kinderhaus/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Wittenberger Str. 20;12689 Berlin (Marzahn-Hellersdorf);52.56484;13.56661;0309327018;Kindergarten.wittenberger-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2002;Kita Reichenberger Str. 40/Kigä City;Kindertagesstätte;Kindergärten City;Reichenberger Str. 40;10999 Berlin (Friedrichshain-Kreuzberg);52.4971128;13.4247916;03023889682;Kita.Reichenberger40@ba-fk.berlin.de;http://www.kindergaerten-city.de/reichenberger-str-40;7.0;17.0;10.0;07:00-17:00;2;deutsch
2003;Kita Reichenberger Str. 92/Kigä City;Kindertagesstätte;Kindergärten City;Reichenberger Str. 92;10999 Berlin (Friedrichshain-Kreuzberg);52.49239;13.44045;03022503201;Kita.Reichenberger92@ba-fk.berlin.de;http://www.kindergaerten-city.de/reichenberger-str-92;7.0;17.0;10.0;07:00-17:00;12;deutsch
2004;Kita Reinickendorfer Str. 98/Kigä City;Kindertagesstätte;Kindergärten City;Reinickendorfer Str. 98;13347 Berlin (Mitte);52.54725999999999;13.36877;03052134200;Kita.Reinickendorferst@ba-fk.berlin.de;http://www.kindergaerten-city.de/reinickendorfer-98;6.0;17.0;11.0;06:00-17:00;24;deutsch
2005;Kita Remmi-Demmi;Kindertagesstätte;Remmi Demmi gemeinnützige GmbH;Mierendorffplatz 14;10589 Berlin (Charlottenburg-Wilmersdorf);52.52546;13.30515;03049803789;info@kita-remmi-demmi.de;;7.5;16.5;9.0;07:30-16:30;11;deutsch
2006;Kita Remmi-Demmi;Kindertagesstätte;Remmi Demmi gemeinnützige GmbH;Greifenhagener Str. 29;10437 Berlin (Pankow);52.5516251;13.4188974;03076219289;info@kita-remmi-demmi.de;;8.0;17.0;9.0;08:00-17:00;11;deutsch
2007;Kita Remmi-Demmi Ella-Kay-Straße;Kindertagesstätte;Remmi Demmi gemeinnützige GmbH;Ella-Kay-Str. 36;10405 Berlin (Pankow);52.54031;13.43233;03060956934;kita-remmidemmi@gmx.de;;8.0;17.0;9.0;08:00-17:00;11;deutsch
2008;Kita Remmi-Demmi im Bergschloss;Kindertagesstätte;Remmi Demmi gemeinnützige GmbH;Waidmannsluster Damm 178;13469 Berlin (Reinickendorf);52.60605;13.32001;03053093439;info@kita-remmi-demmi.de;;;;;;0;deutsch
2009;Kita Remscheider Straße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Remscheider Str. 39;13583 Berlin (Spandau);52.5488005;13.175988;0303789080;remscheiderstr@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
2010;Kita Reriker Str. 20/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Reriker Str. 20;13051 Berlin (Lichtenberg);52.57172019999999;13.4931439;0309294167;kindergarten.reriker-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2011;Kita Reuterstr.;Kindertagesstätte;Forum Soziale Dienste Kita I GmbH;Reuterstr. 81;12053 Berlin (Neukölln);52.4836165;13.4288752;03062985210;kita.reuterstrasse81@forum-soziale-dienste.de;www.forum-soziale-dienste.de;7.0;16.5;9.5;07:00-16:30;12;deutsch
2012;Kita Reuterstr. 72/Kitas SüdOst;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Reuterstr. 73;12043 Berlin (Neukölln);52.48545;13.42859;03060 90 29 94-0;kita-reuterstrasse@kita-suedost.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
2013;Kita Rheingaustraße des Pestalozzi-Fröbel-Hauses;Kindertagesstätte;Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts;Rheingaustr. 28;12161 Berlin (Tempelhof-Schöneberg);52.4681634;13.3211559;030821 30 07;rheingau@pfh-berlin.de;www.pfh-berlin.de;7.0;17.0;10.0;07:00-17:00;24;deutsch
2014;Kita Rheinsberger Str. 34/35;Kindertagesstätte;Kinder im Kiez gGmbH;Rheinsberger Str. 34 - 35;10435 Berlin (Mitte);52.53878;13.40412;030449 34 59;rheinsbergerstrasse@kinder-im-kiez.de;www.kinder-im-kiez.de;6.5;18.0;11.5;06:30-18:00;2;deutsch
2015;Kita Richard-Sorge-Str. 43 und 44 Haus Buddelflink und Gänseblümchen;Kindertagesstätte;BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung;Richard-Sorge-Str. 44;10249 Berlin (Friedrichshain-Kreuzberg);52.5243168;13.4452004;03042089332/4261417;kita-richard-sorge-strasse@bik-ev.de;;7.0;17.5;10.5;07:00-17:30;10;deutsch
2016;Kita Richard-Wagner-Straße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Richard-Wagner-Str. 20;10585 Berlin (Charlottenburg-Wilmersdorf);52.5140471;13.307287;030367023680;richard-wagner-str@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
2017;Kita Richterstr. 2a/Kitas SüdOst;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Richterstr. 2A;12524 Berlin (Treptow-Köpenick);52.41151;13.57238;030672 91 78;kita-richterstrasse@kita-suedost.de;;6.0;18.0;12.0;06:00-18:00;8;deutsch
2018;Kita Riemenschneiderweg;Kindertagesstätte;Nachbarschaftsheim Schöneberg e.V.;Riemenschneiderweg 12;12157 Berlin (Tempelhof-Schöneberg);52.46868000000001;13.34894;03079 40 49 94;kita-riemenschneiderweg@nbhs.de;www.kita-riemenschneiderweg.nbhs.de;5.5;18.0;12.5;05:30-18:00;2;deutsch
2019;Kita Riesestr. 2-4/Kitas SüdOst;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Riesestr. 2 -4;12347 Berlin (Neukölln);52.45472179999999;13.44409;03060 90 29 95-0;kita-riesestrasse@kita-suedost.de;;;;;;2;deutsch
2020;Kita Rigaer Straße;Kindertagesstätte;Friedrichshainer Zwerge e. V.;Rigaer Str. 96;10247 Berlin (Friedrichshain-Kreuzberg);52.51792;13.45751;03095624806;friedrichshainer.zwerge@gmx.de;;7.5;17.0;9.5;07:30-17:00;10;deutsch
2021;Kita Ringbahnstr. 47/Kitas Süd-West;Kindertagesstätte;Kindertagesstätten Berlin Süd-West;Ringbahnstr. 47;12099 Berlin (Tempelhof-Schöneberg);52.46825;13.38925;030290276150;kita-ringbahnstr@kitasw.berlin.de;;;;;;2;deutsch
2022;Kita Ringelblume;Kindertagesstätte;Forum für Bildung und Erziehung (FBE) gGmbH;Reinickendorfer Str. 32;13347 Berlin (Mitte);52.5475419;13.3695241;015733903210;info@fbe-berlin.de;;;;;;0;deutsch
2023;Kita Ritterfelddamm;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Ritterfelddamm 27;14089 Berlin (Spandau);52.45679999999999;13.1394;03020673590;ritterfelddamm@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
2024;Kita Ritterstraße;Kindertagesstätte;OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH;Ritterstr. 11;10969 Berlin (Friedrichshain-Kreuzberg);52.5014017;13.4113351;03061101816;kita-ritterstr@outlaw-ggmbh.de;www.outlaw-ggmbh.de;8.0;18.0;10.0;08:00-18:00;2;deutsch
2025;Kita Rixdorfer Rüpel;Kindertagesstätte;Orte für Kinder GmbH;Berthelsdorfer Str. 11;12043 Berlin (Neukölln);52.47866;13.44019;030681 98 79;rixdorfer-ruepel@ortefuerkinder.de;www.ortefuerkinder.de;8.0;16.0;8.0;08:00-16:00;12;deutsch
2026;Kita Robinson Crusoe;Kindertagesstätte;Orte für Kinder GmbH;Am Hellespont 2;12109 Berlin (Tempelhof-Schöneberg);52.44471;13.4083859;030703 10 44;robinson-crusoe@ortefuerkinder.de;www.ortefuerkinder.de;6.5;16.5;10.0;06:30-16:30;12;deutsch
2027;Kita Roelckespatzen;Kindertagesstätte;Bürgerhaus e.V.;Roelckestr. 117;13086 Berlin (Pankow);52.55966;13.45506;030030 9252369;roelckespatzen@buergerhaus-ev.de;www.buergerhaus-ev.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
2028;Kita RoKoKids;Kindertagesstätte;Ki.E.Ka. e.V.;Ofener Str. 4;13349 Berlin (Mitte);52.55598;13.34521;03034628728;kontakt@rokokids-kita.de;www.rokokids-kita.de;6.0;18.0;12.0;06:00-18:00;2;italienisch
2029;Kita Römerweg 106 und 112/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Römerweg 106;10318 Berlin (Lichtenberg);52.4915173;13.5349422;030509 97 92;kindergarten.roemerweg@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
2030;KiTa Rominter Allee;Kindertagesstätte;Nachbarschaftsheim Schöneberg e.V.;Rominter Allee 2;14052 Berlin (Charlottenburg-Wilmersdorf);52.51778119999999;13.2490862;030305 10 35;kita-rominter-allee@nbhs.de;www.kita-rominter-allee.nbhs.de;7.5;16.5;9.0;07:30-16:30;8;deutsch
2031;Kita Rosas Turm;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Gustav-Müller-Platz 4;10829 Berlin (Tempelhof-Schöneberg);52.48343;13.36311;0307819911/325123350;insellaeden@taeks.de;www.taeks.de;8.0;17.0;9.0;08:00-17:00;6;deutsch
2032;Kita Rosen;Eltern-Initiativ-Kindertagesstätte;Selbsthilfeprojekt für Frauen e.V. - Hanimlar Yardimlasma Dernegi;Albertstr. 14 -18;10827 Berlin (Tempelhof-Schöneberg);52.4839227;13.3538706;030788 55 54;info@kitarosen.de;www.kitarosen.de;7.5;16.5;9.0;07:30-16:30;24;türkisch
2033;Kita Rosenfelder Ring 35/35A/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Rosenfelder Ring 35;10315 Berlin (Lichtenberg);52.5120205;13.5136107;0305251214;kindergarten.rosenfelder-ring@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2034;Kita Rosengarten;Kindertagesstätte;Jugendwerk Aufbau Ost JAO gGmbH;Pestalozzistr. 29;12623 Berlin (Marzahn-Hellersdorf);52.509349;13.616479;0305677770;kita-rosengarten@jao-berlin.de;www.jao-berlin.de;6.5;17.5;11.0;06:30-17:30;24;deutsch
2035;Kita Rosenheimer Straße;Kindertagesstätte;INA.KINDER.GARTEN gGmbH;Rosenheimer Str. 20B;10779 Berlin (Tempelhof-Schöneberg);52.4903969;13.3416433;030219 63 230;rosenheimerstrasse@inakindergarten.de;www.inakindergarten.de;7.0;18.0;11.0;07:00-18:00;12;deutsch
2036;Kita Rotbuchenweg;Kindertagesstätte;Jugend- und Sozialwerk gGmbH;Rotbuchenweg 18;13403 Berlin (Reinickendorf);52.58372;13.32427;0304170 8571/3;rotbuchenweg-bln@jus-or.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2037;Kita Rübchen;Kindertagesstätte;KIDclever gUG (haftungsbeschränkt);Paul-Zobel-Str. 8G;10367 Berlin (Lichtenberg);52.52469;13.48139;03067961194;leitung@kita-ruebchen.de;;;;;;0;deutsch
2038;Kita Rubin;Eltern-Initiativ-Kindertagesstätte;Rubin e. V.;Handjerystr. 60;12161 Berlin (Tempelhof-Schöneberg);52.4690045;13.3300305;03087337793;info@rubin-kindergarten.de;;7.5;17.5;10.0;07:30-17:30;12;russisch
2039;Kita Rudow;Kindertagesstätte;Ev. Kirchenkreis Neukölln;Prierosser Str. 70 - 72;12355 Berlin (Neukölln);52.4181939;13.4980995;0306614979;Ev.-kita.rudow@kk-neukoelln.de;;6.0;17.0;11.0;06:00-17:00;2;deutsch
2040;Kita Rudower Straße;Kindertagesstätte;Kinder im Kiez gGmbH;Rudower Str. 45;12524 Berlin (Treptow-Köpenick);52.4214174;13.5333359;0305165 3529;rudowerstrasse@kinder-im-kiez.de;www.kinder-im-kiez.de;6.0;17.0;11.0;06:00-17:00;2;deutsch
2041;Kita Rummelburger Straße;Kindertagesstätte;IBP Privatinstitut für Bewusstseins-Pädagogik gUG (haftungsbeschränkt);Rummelsburger Str. 61;10315 Berlin (Lichtenberg);52.50166;13.50277;03094796969;leitung.rb@ibp-hausmann.de;www.ibp-hausmann.de;7.0;18.0;11.0;07:00-18:00;3;deutsch
2042;KITA Rummelsburger Bucht;Kindertagesstätte;Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung;Hauptstr. 3;10317 Berlin (Lichtenberg);52.5005823;13.4750128;030(030) 55440740;seepiraten@kaept.browser.de;http://www.kaeptnbrowser.de/front_content.php?idcat=736;6.0;18.0;12.0;06:00-18:00;2;deutsch
2043;Kita Rüsselbande;Kindertagesstätte;Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung;Drusenheimer Weg 43;12349 Berlin (Neukölln);52.41486;13.42118;030(030) 7629320;ruesselbande@kaeptnbrowser.de;http://www.kaeptnbrowser.de/front_content.php?idcat=202;6.0;18.0;12.0;06:00-18:00;2;deutsch
2044;Kita Ruthstr. 6/Kitas Süd-West;Kindertagesstätte;Kindertagesstätten Berlin Süd-West;Ruthstr. 6;12247 Berlin (Steglitz-Zehlendorf);52.4349818;13.3399775;030290276590;kita-ruthstr@kitasw.berlin.de;;;;;;12;deutsch
2045;Kita Rütlistr. 7/Kitas SüdOst;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Rütlistr. 7;12045 Berlin (Neukölln);52.48771;13.43484;03060 90 29 93-0;kita-ruetlistrasse@kita-suedost.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
2046;Kita Safina;Kindertagesstätte;HadeWe-Integra gemeinnützige GmbH;Rostocker Str. 26;10553 Berlin (Mitte);52.53196639999999;13.326885;03039480386;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
2047;Kita Safina;Kindertagesstätte;HadeWe-Integra gemeinnützige GmbH;Erasmusstr. 7A;10553 Berlin (Mitte);52.52659999999999;13.32624;0303957629;hadewe-berlin@gmx.de;;;;;;0;deutsch
2048;Kita Sahne-Teufel;Kindertagesstätte;Sahne-Teufel e. V.;Dahlmannstr. 9;10629 Berlin (Charlottenburg-Wilmersdorf);52.50145939999999;13.3033927;03050562237;sahne-teufel2009@arcor.de;;;;;;0;deutsch
2049;Kita Salam-Frieden;Kindertagesstätte;WASSILA Soziale Gesellschaft für Integration und Arbeit mit Kindern und Jugendlichen gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Kienitzer Str. 104;12049 Berlin (Neukölln);52.47609;13.42476;0306322659;;;;;;;0;deutsch
2050;Kita Salam-Frieden;Eltern-Initiativ-Kindertagesstätte;WASSILA Soziale Gesellschaft für Integration und Arbeit mit Kindern und Jugendlichen gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Warthestr. 13;12051 Berlin (Neukölln);52.4700797;13.4261681;030;salam-frieden@web.de;;;;;;0;deutsch
2051;Kita Salam-Frieden 3;Kindertagesstätte;WASSILA Soziale Gesellschaft für Integration und Arbeit mit Kindern und Jugendlichen gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Jahnstr. 85;12347 Berlin (Neukölln);52.4602739;13.4361672;03023181272;;;;;;;0;deutsch
2052;Kita Sanierungsgebiet Klausener Platz;Kindertagesstätte;Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.;Knobelsdorffstr. 20;14059 Berlin (Charlottenburg-Wilmersdorf);52.51347560000001;13.29359;321 34 92;;;;;;;0;deutsch
2053;Kita Sanierungsgebiet Klausener Platz;Kindertagesstätte;Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.;Schloßstr. 16C;14059 Berlin (Charlottenburg-Wilmersdorf);52.51495000000001;13.29547;030322 81 02;;;7.0;16.0;9.0;07:00-16:00;0;deutsch
2054;Kita Sauseschritt;Kindertagesstätte;Pfefferwerk Stadtkultur gGmbH;Dietzgenstr. 104;13158 Berlin (Pankow);52.59205;13.40448;030476 59 85;sauseschritt@pfeffewerk.de;www.pfefferwerk.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
2055;Kita Sausewind;Kindertagesstätte;Orte für Kinder GmbH;Adolf-Martens-Str. 5;12205 Berlin (Steglitz-Zehlendorf);52.44374999999999;13.29189;030832 89 97;sausewind@ortefuerkinder.de;www.ortefuerkinder.de;7.0;16.5;9.5;07:00-16:30;12;deutsch
2056;Kita Schalkauer Str. 25C/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Schalkauer Str. 25A;13055 Berlin (Lichtenberg);52.53728;13.50829;03098639687;kindergarten.schalkauer-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2057;Kita Scharnweber Straße 47;Kindertagesstätte;Salabanda gemeinnützige Gesellschaft mit beschränkter Haftung (Salabanda gGmbH);Scharnweberstr. 47;10247 Berlin (Friedrichshain-Kreuzberg);52.51269;13.4673;03023922787;salabandasued@gmx.de;;;;;;0;deutsch
2058;Kita Scharnweberstraße;Kindertagesstätte;oXxymoron GmbH;Scharnweberstr. 23;10247 Berlin (Friedrichshain-Kreuzberg);52.5131312;13.4650424;03020053641;scharnweber@oxxymoron.de;;8.0;17.0;9.0;08:00-17:00;0;deutsch
2059;Kita Schatzinsel;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Heydenstr. 9;14199 Berlin (Charlottenburg-Wilmersdorf);52.4745816;13.285194;0308231732;heydenstr@kita-nordwest.de;;6.0;17.0;11.0;06:00-17:00;3;deutsch
2060;Kita Schatzinsel;Kindertagesstätte;REFORMATIONS-Campus e. V.;Wiclefstr. 32;10551 Berlin (Mitte);52.53138999999999;13.32965;030;;;;;;;0;deutsch
2061;Kita Schatzsuche;Kindertagesstätte;Camino-Dein Weg GmbH;Czarnikauer Str. 21;10439 Berlin (Pankow);52.5532152;13.4072769;03091900704;schatzsuche@camino-berlin.de;;7.0;17.0;10.0;07:00-17:00;8;deutsch
2062;Kita Schatztruhe;Kindertagesstätte;Havel-Kids Kinderbetreuung gGmbH;Heidereuterstr. 31;13597 Berlin (Spandau);52.5284688;13.2110951;030030 35530869-0;schatztruhe@havelkids.de;www.havelkids.de;5.5;21.0;15.5;05:30-21:00;2;deutsch
2063;Kita Schaukelpferd;Kindertagesstätte;Dörner & Schmidt GbR;Schliemannstr. 47;10437 Berlin (Pankow);52.5410635;13.4167928;03046998549;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
2064;Kita Scheelestraße 83;Kindertagesstätte;CJD Berlin Im Christlichen Jugenddorfwerk Deutschlands e.V.;Scheelestr. 83;12209 Berlin (Steglitz-Zehlendorf);52.41312;13.3239;03091428961;kita.scheelestrasse@cjd-berlin.de;;;;;;0;deutsch
2065;Kita Schillersternchen;Kindertagesstätte;MASAkids gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Schillerstr. 21 - 22;13156 Berlin (Pankow);52.5912697;13.407574;03047376225;leitung@masakids.de;;6.0;18.0;12.0;06:00-18:00;8;deutsch
2066;Kita Schillerstraße;Kindertagesstätte;Evangelisch-Freikirchlicher Kindergarten "Bethel" e.V.;Schillerstr. 24;12207 Berlin (Steglitz-Zehlendorf);52.4265;13.32299;0307737114;info@kindergarten-bethel.de;;7.5;15.0;7.5;07:30-15:00;0;deutsch
2067;Kita Schillerwiese;Kindertagesstätte;Vielfarb-Kita Schillerwiese gGmbH;Waldemarstr. 36;13156 Berlin (Pankow);52.5892746;13.407814;030516956245;r.behme@vielfarb.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
2068;Kita Schillerzwerge;Kindertagesstätte;MANATIkids gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Schillerstr. 9 - 10;13156 Berlin (Pankow);52.58718;13.37248;03047376225;leitung@masakids.de;;6.0;18.0;12.0;06:00-18:00;8;deutsch
2069;Kita Schivelbeiner Str. 12/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Schivelbeiner Str. 12;10439 Berlin (Pankow);52.55173000000001;13.4068;0304445108;kindergarten.schivelbeiner-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
2070;Kita Schlaue Füchse;Kindertagesstätte;CityKids Berlin GmbH;Gensinger Str. 60;10315 Berlin (Lichtenberg);52.5128591;13.5277547;030688166450;;;;;;;0;deutsch
2071;Kita Schlesische Str. 3-4/Kigä City;Kindertagesstätte;Kindergärten City;Schlesische Str. 3;10997 Berlin (Friedrichshain-Kreuzberg);52.500792;13.4425045;03022503232;Kita.Schlesischestr3@ba-fk.berlin.de;http://www.kindergaerten-city.de/schlesische-str-3-4;6.5;17.0;10.5;06:30-17:00;12;deutsch
2072;Kita Schleusinger Straße;Kindertagesstätte;Dialog e.V. für die Förderung, Bildung u. Erziehung 0-12jähriger Kinder;Schleusinger Str. 8;12687 Berlin (Marzahn-Hellersdorf);52.5576835;13.5657014;030030 99273930;dialog.schleusinger@gmail.com;www.Kita-dialog.de;6.0;18.0;12.0;06:00-18:00;12;deutsch
2073;Kita Schlosskobolde;Kindertagesstätte;Stadtteilzentrum Steglitz - Verein für soziale Arbeit e.V.;Hindenburgdamm 28;12203 Berlin (Steglitz-Zehlendorf);52.438919;13.3163191;030030 8441 1043;brochmann@sz-s.de;www.stadtteilzentrum-steglitz.de;7.5;16.5;9.0;07:30-16:30;12;deutsch
2074;Kita Schloßstraße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Schloßstr. 45 47;14059 Berlin (Charlottenburg-Wilmersdorf);52.51459;13.29741;030367 023 670;schlossstr@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;10;deutsch
2075;Kita Schlumpfenburg;Kindertagesstätte;Kinderladen Schlumpfenburg gUG (haftungsbeschränkt);Haubachstr. 24;10585 Berlin (Charlottenburg-Wilmersdorf);52.51568;13.30328;03091467428;kinderladen-schlumpfenburg@web.de;;7.0;18.0;11.0;07:00-18:00;12;deutsch
2076;Kita Schlüterstraße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Schlüterstr. 25;10629 Berlin (Charlottenburg-Wilmersdorf);52.5049151;13.3170714;030319988930;schlueterstr@kita-nordwest.de;;6.5;17.5;11.0;06:30-17:30;2;deutsch
2077;Kita Schmetterlingshaus;Kindertagesstätte;KLAX Berlin gGmbH;Neumannstr. 98B ,C;13189 Berlin (Pankow);52.56027;13.42169;03047000068;schmetterlingshaus@klax-kita.de;www.klax-kita.de;7.0;18.0;11.0;07:00-18:00;2;deutsch
2078;Kita Schneckenhaus;Kindertagesstätte;Forum Soziale Dienste Kita I GmbH;Walporzheimer Str. 18;13465 Berlin (Reinickendorf);52.63073;13.29959;0304017553;kita.schneckenhaus@forum-soziale-dienste.de;www.forum-soziale-dienste.de;7.0;16.0;9.0;07:00-16:00;18;deutsch
2079;KITA Schneckenhaus;Kindertagesstätte;Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung;Stillerzeile 136 -138;12587 Berlin (Treptow-Köpenick);52.45375;13.6007;030(030) 6454582;schneckenhaus@kaeptnbrowser.de;http://www.kaeptnbrowser.de/front_content.php?idcat=176;6.0;18.0;12.0;06:00-18:00;2;deutsch
2080;Kita Schneckenhausen;Kindertagesstätte;Sozialpädagogische Arbeit im Kiez e. V. (SPIK);Am Berl 13;13051 Berlin (Lichtenberg);52.57418999999999;13.50039;03092045275;spik-kita@gmx.de;;7.5;17.0;9.5;07:30-17:00;12;deutsch
2081;Kita Schneeflöckchen;Kindertagesstätte;Schneeflöckchen e.V.;Boddinstr. 5;12053 Berlin (Neukölln);52.4802178;13.4287749;0306859201;;;;;;;0;deutsch
2082;Kita Schönblick;Kindertagesstätte;Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH;Schönblicker Str. 2;12589 Berlin (Treptow-Köpenick);52.4384248;13.7199833;03094411860;schoenblick@sozdia.de;;;;;;0;deutsch
2083;Kita Schönwalder Str. 19a/Kigä City;Kindertagesstätte;Kindergärten City;Schönwalder Str. 19A;13347 Berlin (Mitte);52.54176;13.37136;03043207212;Kita.Schoenwalderstr19@ba-fk.berlin.de;http://www.kindergaerten-city.de/schoenwalder-str-19-a;6.0;17.0;11.0;06:00-17:00;6;deutsch
2084;Kita Schützenstr. 133/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Schützenstr. 133;13127 Berlin (Pankow);52.6125257;13.425383;03047402950;kindergarten.schuetzenstrasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
2085;Kita Schützenstraße;Kindertagesstätte;FdM gemeinnützige UG (haftungsbeschränkt) Förderung der Mehrsprachigkeit;Schützenstr. 41A;12165 Berlin (Steglitz-Zehlendorf);52.45282;13.32244;03079789170;lacasadelosgorriones@web.de;;8.0;17.0;9.0;08:00-17:00;12;spanisch
2086;Kita Schwalbennest;Kindertagesstätte;Rednik gGmbH;Hauptstr. 16;13159 Berlin (Pankow);52.6179624;13.3882844;0309132 1000;info@kitaschwalbennest.de;;;;;;12;deutsch
2087;Kita Schwanheimer Str. 1/7/Kitas Süd-West;Kindertagesstätte;Kindertagesstätten Berlin Süd-West;Schwanheimer Str. 1;12099 Berlin (Tempelhof-Schöneberg);52.4624;13.4175;030290278010;kita-schwanheimerstr@kitasw.berlin.de;;;;;;12;deutsch
2088;Kita Schwiebusser Str. 5/Kigä City;Kindertagesstätte;Kindergärten City;Schwiebusser Str. 5;10965 Berlin (Friedrichshain-Kreuzberg);52.4860069;13.3931322;03050586541;Kita.Schwiebusserstr5@ba-fk.berlin.de;http://www.kindergaerten-city.de/schwiebusser-str-5;6.0;17.0;11.0;06:00-17:00;6;deutsch
2089;Kita Seeburger Weg;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Seeburger Weg 35;13581 Berlin (Spandau);52.5231231;13.1744979;03036478030;seeburgerweg@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
2090;Kita Seelbuschring 19/Kitas Süd-West;Kindertagesstätte;Kindertagesstätten Berlin Süd-West;Seelbuschring 19;12105 Berlin (Tempelhof-Schöneberg);52.449;13.37262;030290276160;kita-seelbuschring@kitasw.berlin.de;;;;;;24;deutsch
2091;Kita Seepferdchen;Kindertagesstätte;Berliner Spatzen gGmbH;Atlantisring 25;12526 Berlin (Treptow-Köpenick);52.39601;13.56696;03067821684;kitatraumhaus@yahoo.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
